,Tweets,Sbjectivity_Scale,Polarity_Scale,Sentiment_Tags
1813,call back i ve hold issue confirmation number email show much i ve pay,0.1,0.1,Positive
1814,sure help flight experience terrible plane dirty staff rude start perhaps,0.8222222222222223,-0.35000000000000003,Negative
1815,check still say pay i ve call back twice hold 30 minute answer hung,0.0,0.0,Neutral
1816,hold 30 minute finally get someone retook form payment confirm reservation set try,1.0,0.0,Neutral
1817,welcome world snow world today goosebayairport goose bay labrador canada help t co 4ki6xr67nk,0.9,0.8,Positive
1818,buy ticket yesterday receive confirmation try check say pay call,0.0,0.0,Neutral
1819,delay salt floor previous passenger 180 want fly care shoe ua649,0.5333333333333333,0.3166666666666667,Positive
1820,czamkoff profit really give damn pay customer greed,0.2,0.2,Positive
1821,unfortunately get name nice,1.0,0.04999999999999999,Positive
1822,seat international connection seriously,0.3333333333333333,-0.16666666666666666,Negative
1823,thanks get couple minute ago great service flight 479 bow please pas team flight,0.475,0.5,Positive
1824,bag lose ca get ahold anyone help,0.0,0.0,Neutral
1825,delete return ticket europe blame show airline joke 3 time happen time,0.0,0.0,Neutral
1826,united flight arrives late flight tell rebook connect united flight characterize show,0.6,-0.3,Negative
1827,agent service weekend trip amaze thank,0.0,0.0,Neutral
1828,never fly united worst experience ever,0.95,-0.7,Negative
1829,tiffanyandco ntrustopen ah fund fix break plane upon sit 4 ah runway go,0.0,0.0,Neutral
1830,tried figure go get,0.0,0.0,Neutral
1831,direct message follow u want luggage please hep,0.4,0.1,Positive
1832,get 757 model,0.0,0.0,Neutral
1833,flight 5903 strand tarmac chicago gate available plane get hot uncomfortable,0.75,0.05000000000000001,Positive
1834,rebooked disappointed wait whole day start vacation fare unite top notch service,0.5499999999999999,-0.01666666666666668,Negative
1835,direct message go please help,0.4,0.1,Positive
1836,charge carryon instead check bag less jockey overhead space happier passenger onetime departure,0.06666666666666667,-0.16666666666666666,Negative
1837,add reservation io app show desktop site log mile ca redeem upgrade thru app,0.0,0.0,Neutral
1838,assume would 300 people let united worse plane crew ca fly,0.75,0.2,Positive
1839,push 2 hour hold priceless help t co ths10ldy2a,1.0,1.0,Positive
1840,need get cog bag thanks,0.2,0.2,Positive
1841,read thread book est class seat even though united two account confirm eco premium,0.0,0.0,Neutral
1842,hi bag id ua6016053916 update explain occur arrive 4 hour flight,0.0,0.0,Neutral
1843,purchase ticket united card give priority boarding,0.0,0.0,Neutral
1844,hi yes need free hotel stay honolulu due 4 hour delayua53 since miss second flight kauri,0.39166666666666666,0.09166666666666667,Positive
1845,solution,0.0,0.0,Neutral
1846,screw flight cae bother flight never leave time get cancel light,0.7,0.4,Positive
1847,need 2 agent check,0.0,0.0,Neutral
1848,work incredibly unfriendly ground staff false promise twitter theairhelper,0.75,0.24999999999999997,Positive
1849,get thanks,0.2,0.2,Positive
1850,skilled staff inadequate system delete return houston norway shoulder shrug,0.5,0.5,Positive
1851,probably least dependable airline western hemisphere unite belong star alliance steam,0.2,-0.15,Negative
1852,severely staffed ah,0.0,0.0,Neutral
1853,amaze hospitality helpfulness anthony castella great staff _________ def fly united,0.825,0.8,Positive
1854,2 delay vacation buzzkill,0.0,0.0,Neutral
1855,touch miami far nicely do united,1.0,0.35,Positive
1856,status flight 1008 bogot_ houston,0.0,0.0,Neutral
1857,really enjoy sunday hold 1 hour perhaps well client experience need help t co 8vnckgzxl1,0.5,0.4,Positive
1858,snowboard boot bag include standard check baggage next snowboard bag,0.0,0.0,Neutral
1859,broken light 35 min get bridge gate airplane park wrong bathroom empty last night airline last 3,0.43888888888888894,-0.09999999999999999,Negative
1860,would appreciate response regard pressurization failure flight 1109 seem respond less serious issue,0.3444444444444444,-0.2722222222222222,Negative
1861,comfortable wait luggage,0.8,0.4,Positive
1862,get ready book flight san juan wondering united waive baggage fee military personnel thanks,0.26666666666666666,0.10000000000000002,Positive
1863,guy let four hour delay honolulu houston thanks train wreck issue come,0.2,0.2,Positive
1864,thank,0.0,0.0,Neutral
1865,finally get helpful appreciate,1.0,0.0,Neutral
1866,plus follow,0.0,0.0,Neutral
1867,ah would explain crew seem particularly distress point little startling first,0.41666666666666663,-0.06770833333333334,Negative
1868,another ua flight 2 gate hold 15 min cox pax,0.0,0.0,Neutral
1869,assign seat,0.0,0.0,Neutral
1870,geiger look like form photo something burst luggage correct jh_ always blame customer,0.0,0.0,Neutral
1871,luggage,0.0,0.0,Neutral
1872,board time ua3882 crewe,0.0,0.0,Neutral
1873,add one ty,0.0,0.0,Neutral
1874,thanks effort get earliest though make complaint refund lose one business day tomorrow,0.2,-0.04999999999999999,Negative
1875,plus hold ua2066 9 cox pax ua6194 runner 5 min hold save 2 fam minx plus twitter watching,0.0,0.0,Neutral
1876,way one person work entire security checkpoint ear,0.625,0.0,Neutral
1877,thank,0.0,0.0,Neutral
1878,author fiction hear radio even jetway secure yet ua5037 cme help t co t78k7abtwf,0.6,0.4,Positive
1879,find anything show realise morning flight cancel light pricey even,0.7,0.4,Positive
1880,oh still lose track system stink delivery system,0.0,0.0,Neutral
1881,feel like true united customer stockton tarmac 2 unitedfail,0.65,0.35,Positive
1882,plus follow,0.0,0.0,Neutral
1883,leadership count land 11 15 last night deplane 12 40 45 minute wait jetway inexcusable,0.06666666666666667,0.0,Neutral
1884,sent request heard anything address issue bring explain happen,0.0,0.0,Neutral
1885,employee faceless throw bus start management almost million mile company 1 2,0.0,0.0,Neutral
1886,ca say flight pull departs 2 min board even start help t co 2ikbp8gxwi,0.0,0.0,Neutral
1887,understand pay change problem plane weather would understand,0.0,0.0,Neutral
1888,30 hour late flight still answer stuck houston keep get put phantom flight never appear badcustomerservice,0.6,-0.3,Negative
1889,guy horrible first get stick snow ear sit cme say could min gate,0.6666666666666666,-0.375,Negative
1890,hotel send u wouldnt take voucher flight delay cancel light delayed 32 hour count,0.7,0.4,Positive
1891,i d 4 ago request response find like bag,0.0,0.0,Neutral
1892,worked thanks immediate reply,0.2,0.2,Positive
1893,two hour delay plane visible airport far terrible customer service neveragain,1.0,-0.45,Negative
1894,3387 help weight issue take voucher hop delta flight instead within,0.0,0.0,Neutral
1895,4 hour maintenance delay neuf u charge 25 bag global service platinum mar get ur shit together,0.4,-0.1,Negative
1896,last week also maintenance issue flat tire another flight last week cancel lighted track record worst,0.3145833333333333,-0.25625,Negative
1897,customer service experience tweet quality assurance,0.0,0.0,Neutral
1898,spend money take ticket update plane flight maintenance issue,0.0,0.0,Neutral
1899,put russell dauber ticket well premium eco appreciate,0.0,0.0,Neutral
1900,get ok sacramento today dew close,0.5,0.5,Positive
1901,chance could help rebook flight cancel light,0.7,0.4,Positive
1902,curiosity flight arrange pilot notify lot pilot arrive yet announcement,0.0,0.0,Neutral
1903,yes boston go providence,0.0,0.0,Neutral
1904,really need better system handle cancel lighted flight help t co 3ubcoasyws,0.35,0.35,Positive
1905,condition bos today ua994 everything appear time want check,0.0,0.0,Neutral
1906,day flight,0.0,0.0,Neutral
1907,also inappropriate lie passenger induce accept voucher tell availability late flight,0.6,-0.3,Negative
1908,give direct number call regard lose baggage immediately,0.4,0.1,Positive
1909,involuntarily bump passenger ca guarantee another flight three day,0.0,0.0,Neutral
1910,please follow faa guideline regard bump acceptable give 300 voucher 800 fare i ve,0.0,0.0,Neutral
1911,already rebook miss first appointment london tomorrow morning thanks ruin trip,0.26666666666666666,0.225,Positive
1912,newest delay right help t co 96ftlzwtvo,0.5357142857142857,0.2857142857142857,Positive
1913,show available seat need honor shouldnt spend ihr phone hear really 3 4 seat,0.30000000000000004,0.30000000000000004,Positive
1914,50 min hold try book award flight site error agent ask pin see platinum availability badbadbad,0.0,0.0,Neutral
1915,joke lot angry people ah,1.0,-0.5,Negative
1916,i6ep18,0.0,0.0,Neutral
1917,completely unacceptable seat est class passenger middle seat 38 even premium economy,0.2,0.05,Positive
1918,find flight 2 5 offer 200 flight voucher 12 lose seat neglect get nothing,0.0,0.0,Neutral
1919,die,0.0,0.0,Neutral
1920,nicole quito airport take great care u week handle lose baggage seat change professional nice pat back,0.4625,0.375,Positive
1921,device tax maybe makestoomuchsense shouldhaveflowndelta unitedsucks delta southwestair americana,0.0,0.0,Neutral
1922,flight 1547 cme ord arrive gate next segment yer already board hold,0.0,0.0,Neutral
1923,right think take stop get decide do plane sit night,0.5357142857142857,0.2857142857142857,Positive
1924,two service agent hung third able get flight u air today three call 2 5 hour get flight,0.3125,0.25,Positive
1925,delay day mo iad finger cross make connection home albany unite,0.0,0.0,Neutral
1926,first class joke compare others fly ask extra peanut allow aircanada,0.4444444444444445,0.35000000000000003,Positive
1927,give connection 2 overnight layover voucher last connection even confirm,0.06666666666666667,0.0,Neutral
1928,thanks leave 3 year old row flight 360 lax iad,0.2,0.15000000000000002,Positive
1929,would like baggage damage number well another great thing trained staff whats number please claim time,0.75,0.8,Positive
1930,100 put together serious email issue arise vacation due staff post,0.5208333333333333,-0.22916666666666666,Negative
1931,thank fully board flight 1689 morning notice pilot fail,0.29999999999999993,-0.5,Negative
1932,long wait ice cake fix reservation system confirm get change mid travel,0.2,-0.025,Negative
1933,guy suck another cancel light flight every flight issue,0.7,0.4,Positive
1934,25 people try get flight,0.0,0.0,Neutral
1935,lie help t co beqotlnugc,0.0,0.0,Neutral
1936,would let real nice love awesome service u 2 people work customer service line,0.8666666666666667,0.7999999999999999,Positive
1937,6 hour plus delay washington finally flight edinburgh tire,1.0,0.0,Neutral
1938,thank,0.0,0.0,Neutral
1939,believe help t co 7z3gqebfk2,0.0,0.0,Neutral
1940,change dryden 4583 36 2 23 instead 3636 606 36 original reservation 4404 36 yesterday cancel light,0.725,0.3875,Positive
1941,flight delay 24 hour lose wallet money eat sleep yet representative help unitedsucks,0.0,0.0,Neutral
1942,lose 4 loyal customer mileage plus card holder could drive florida pa quicker way worst trip ever,0.9166666666666667,-0.33333333333333337,Negative
1943,let u board fly time know shouldhaveflowndelta,0.9,0.8,Positive
1944,apparently sleep terminal worst situation someone tell ua passenger sleep baggage claim,0.675,-0.475,Negative
1945,device plane sit one 2 hour could delay,0.0,0.0,Neutral
1946,fuck caring,0.6,-0.4,Negative
1947,five day ask clarify policy car seat want take higher,0.5,0.25,Positive
1948,question departure time base eastern central time time zone actually,0.45,-0.26666666666666666,Negative
1949,quick ty unite auciello sorry hear please follow detail transpire oh,0.75,-0.08333333333333334,Negative
1950,lose belonging honest,0.9,0.6,Positive
1951,back denver airport ready round two today ready get home,0.35,0.05,Positive
1952,course morning see nonstop ah available yesterday unitedhatesusall,0.4,0.4,Positive
1953,20 minute plus get two first one transfer spanish hotline unacceptable,0.16666666666666666,0.125,Positive
1954,delta lose luggage atl hen luggage denver say united deliver luggage hen airport claim hdndl11785,0.0,0.0,Neutral
1955,united lose baggage get airport country disappears,0.0,0.0,Neutral
1956,nha united ticket rerouted iad due weather jak get u home united 5713 3277,0.375,-0.125,Negative
1957,thank wasting time amp money arrive 5 hour late flight destination,0.6,-0.3,Negative
1958,fly unite checked baggage never find,0.9,0.8,Positive
1959,ca english spanish rep call locate bag resolve issue,0.0,0.0,Neutral
1960,would overnight bag wed unknown location courier company apparently ca contact,0.475,-0.025,Negative
1961,hey thanks help miss buddy day guy really trashy company shouldhaveflowndelta unitedsucks,0.2,0.2,Positive
1962,never frustrate conversation unite ca speak spanish courier company bag,0.0,0.0,Neutral
1963,never mislead company many time week unite airline,0.5,0.5,Positive
1964,would never fly united airline,0.9,-0.4,Negative
1965,still airport wait flight,0.0,0.0,Neutral
1966,airline tell luggage one hour away destination 5 day,0.0,0.0,Neutral
1967,one operate ramp let u plane ah wow just wow,1.0,0.1,Positive
1968,thank,0.0,0.0,Neutral
1969,thank,0.0,0.0,Neutral
1970,cancel flight flight sends email say think next flight customer outrage help t co kkwiwi97a4,0.0,0.0,Neutral
1971,super computer ots pant lot cranky people line cme relight book problem delay check onetime direct flyer,0.5333333333333333,0.21666666666666667,Positive
1972,rebooked ua1764 ua 3883 cancel light pay first class ticket new seat please fix,0.49595959595959593,0.26212121212121214,Positive
1973,need new flight tucson,0.45454545454545453,0.13636363636363635,Positive
1974,checkin system trouble check flight departs less 24,0.13333333333333333,-0.18333333333333335,Negative
1975,fuck close premier access line ord probably gon na miss flight start treat customer well,0.6,-0.4,Negative
1976,good luck no enertainment on 6 hour flight strategy innovation work hello jetblue help t co hi76boavxy,0.6000000000000001,0.7,Positive
1977,human contact 2 myth americana cust relation refund dept ever problem u human talk,0.1,0.0,Neutral
1978,would think would clean ramp jet stick snow newark would never happen delta,0.7000000000000001,0.3666666666666667,Positive
1979,would understand weather issue airline maintenance sleep airport floor lose entire day,0.625,0.0,Neutral
1980,thank,0.0,0.0,Neutral
1981,flight 403 delay 40 min miss screw danger miss flight 6491,0.0,0.0,Neutral
1982,wamo66 2 hour 20 minute hold able get cancel lighted flight change delta,0.625,0.5,Positive
1983,ua 6 finally cancel light delay replacement flight leave late flight one schedule tomorrow cool,0.7374999999999999,0.1125,Positive
1984,sister amp bil stuck detroit desperately need florida fly airway anything,0.95,0.10000000000000003,Positive
1985,overbooked fifty people worst,1.0,-1.0,Negative
1986,hold ex 60 min ea try tix asia website amp customer service dont want business korea air,0.0,0.0,Neutral
1987,would like know easiest way get refund,0.0,0.0,Neutral
1988,help unite paid economy plus flight change delay automatically refund,0.0,0.0,Neutral
1989,engineer design 787 door frame extend half foot plane seat force always sit,0.16666666666666666,-0.16666666666666666,Negative
1990,sent,0.0,0.0,Neutral
1991,service need work check bush airport customer service line last unitedagainstunited help t co g00saozgtv,0.06666666666666667,0.0,Neutral
1992,realize i ve say already least last time ask need help,0.23333333333333334,-0.15,Negative
1993,thanks one delay hour half prior schedule departure,0.12222222222222223,0.011111111111111118,Positive
1994,also phone customer service almost useless help t co mb3bjwgoap,0.2,-0.5,Negative
1995,lose bag next flight time load 5 hour delay consequence platinum gold,0.0,0.0,Neutral
1996,day late flight one delayed amp one cancel light flight gate seat assign lot standby pal also wait,0.6499999999999999,0.05000000000000002,Positive
1997,get first flight day ground time 1531 let go,0.3333333333333333,0.25,Positive
1998,thank fly mess iad san diego help t co tlpbaupik5,0.5375,0.3125,Positive
1999,delay due customer service mean ua761,0.53125,-0.21875,Negative
